RATE,TITLE,CONTENT
3,Bien,"Me gusto el producto, no parece hacer ningún daño a mi perro y una vez que el animal se acostumbra no es una experiencia molesta.
 Si tuve una experiencia pobre con el servicio al cliente, una vez comprado el producto se me informo que seria conveniente comunicarse por mail en caso de tener cualquier duda y no hacerlo mediante mercado libre porque aparentemente se atrasan mucho los tiempos con el sistema del sitio.
 Tuve una duda la cual la comunique por mail (como fue sugerido) pero hasta el dia de hoy pasaron semanas y no he recibido respuesta, puede haber sido una simple falta de atención y nada mas, pero tendré en cuenta la próxima vez usar las herramientas de mercado libre y no comunicarme manualmente por mail, tengan en cuenta que mercado libre da 10 dias para devolver un producto, si no obtengo solución en 10 dias porque no me respondieron, quien tiene la culpa?

De todas formas solucione mis problemas y el producto llego en buenas condiciones, tómese mi opinion como critica constructiva y no un ataque personal al vendedor. Recomiendo este producto."
3,No son como las versiones japonesas,"Antes de que me califiquen negativo el comentario, quiero decirles que es un excelente masajeador (de lo mejor en argentina) y que cumple con lo que ofrece. Mi problema personal, radica en que quise comprar este masajeador desde que volví enloquecido de japón. Allá se pueden encontrar muchísimas variedades de marcas hechas y producidas tanto en china como en japón. El problema es que no es lo mismo, ya que los de allá muchos modelos masajean y actúan sobre los omóplatos de forma inteligente y la parte de los hombros sin llegar al cuello. Quedé decepcionado en parte porque al probar algo superior y de calidad, este masajeador solo masajea cintura (un poco) y la parte baja y media de la espalda. No mucho más. No tiene funciones dinámicas y la vibración en el asiento es un chiche porque no beneficia en nada. En síntesis, si estás por viajar al exterior sea japón. Usa o europa, no lo dudes y compralo afuera. Lamentablemente los que ofrecen en el mercado local no es lo mismo. Espero que esta crítica sea tomada de forma orientativa para el que esté indeciso!."
3,Buena relación costo-prestaciones,"Es bastante funcional y cumple con lo básico, teniendo Android TV, por lo que considero que esta por encima de los tv boxes chinos con Android común e incluso de soluciones propietarias como Apple TV, Roku y Amazon Fire. Tengo ademas un Nvidia Shield Pro y las diferencias son notables, realmente el Xiaomi cumple lo justo, con algunos puntos bajos y esta lejos de ser un producto premium como la Shield, su búsqueda  por voz esta lejos de ser funcional ya que el micro parece ser de mala calidad, porque reconoce lo que se le da la gana, y a veces directamente no escucha nada. También parece tener limitaciones con el wifi si se lo coloca en un lugar cerrado, perdiendo la conexión a Internet esporádicamente. En cuanto a la reproducción multimedia, funciona muy bien y recientemente se actualizó a la versión 8.0 de Andriod TV (Oreo), apenas un poco mas tarde que la Shield. Resumiendo, no es la maravilla de los tv boxes, pero cuesta un cuarto del precio de la Shield, por lo que la relación precio-prestaciones, es aceptable. Si la finalidad no son los juegos, se busca que el tv box posea Android TV y se desea mantener el presupuesto acotado, es la opción a elegir,"
3,"Funcional,pero NO ES LO MEJOR.","Rápido,fluido,con aplicaiones de calidad Sony.
La bateria llega al final del dia con uso normal al 50%.
El 4k es RIDÍCULO en un celular,ya que en el reducido tamaño eso no se aprecia,basta con full hd y como en muchos videos en youtube,este no tiene la funcion de volumen extra o vibracion como lo muestran.
64 gb con unos 55 para el usuario,eso es genial,4gb de ram lo mueven muy bien sin inconvenientes.¿Rendimiento en juegos? NO USO.La cámara funciona bien,pero no es lo mejor en celulares,mis Lumia 950 xl y el 1020 son millon de veces mejor en calidad fotográfica,la super camara lenta no es practica para mi,graba en estereo,cosa que muchos otros no.lo destacable y como valor agregado de sony es el botón dedicado a la cámara.el volumen de salida es bajo,sonido estereo frontal pero me dejo con mal sabor de boca,mal por sony.Si bien tiene muchas opciones de sonido como ecalizador y otras cosas mas,lo malo y muy malo es que NO TIENE BALANCE DE AUDIO y eso para mi es muy importante.Tampoco tiene orificio para correa de manos.no tiene carga inalambrica ni radio FM.Los auriculares que entregan son de lo peor si comparamos el elevado precio del equipo.Mucha basura preinstalada de fábrica que al no poder borrarla,de puede inhabilitar como :play libros,play peliculas,play musica,play juegos,avg proteccion,amazon compras,duo,spotify,prime videos...pura basura."
3,Burna opción para cocheras cubiertas,"La calidad de los materiales es buena, cumple la función de proteger el vehículo del agua y la tierra, pero no del sol, ya que es transparente casi en un 40%, la luz ingresa en el habitáculo y el calor se acumula como si estuviera sin cobertor. El tamaño es algo más reducido que el que declara el vendedor (4.30mtrs), mi vehículo tiene 4.20 mts de largo y apenas alcanza a enganchar en el paragolpes, la altura de protección tampoco es la declarada ya que solo cubre 1.20 mts de alto. Es una buena opción para vehículos que pasan tiempo guardados en cocheras cubiertas, no así a la intemperie, ya que el sol llega a resecar los tapizados y las alfombras. En cuanto a la protección contra la lluvia es buena, solo que la felpa interior se va humedeciendo por el agua que dejan pasar los cierres para la apertura de puertas, elemento que no he aprovechado hasta el momento, ya que al abrir cualquier cierre el cobertor se cae hacia el lado contrario al mismo. Además el material exterior atrae a los pájaros de una manera curiosa, incluso después de haberlo lavado con repelente para aves."
3,Para tener en cuenta y sacar tus conclusiones,"Primero cabe aclarar que según la pagina oficial de rollerblade el frame es ufs (universal frame sistem) material : composite (o sea plástico), sin embargo los vendedores, afirman que es de aluminio, lo cual es erróneo; se puede verificar en varios videos hechos por la misma marca en youtube. Lo positivo es que puedes cambiarlo gracias a su base universal y absorbe mejor los golpes dicho material, lo negativo a diferencia del aluminio es que ante un golpe fuerte puede partirse.
 Es muy practico el sistema de abrojo pero deja mucho que desear a la hora de ofrecer rigidez y firmeza al pie, la cual logras recuperar esa sensación gracias a la bota rígida,  son confortables al andar ,las ruedas ofrecen un excelente agarre y velocidad.
Recomiendo solicitar  un talle más al que determines luego de medir tu pie, en el caso de dudas conviene acercarte al vendedor y realizar una prueba en el local.
 El modelo nuevo viene con dos pares de cordones , varia la estética pero básicamente es el mismo formato.
Es ideal para quien comienza ya que viene de fabrica el freno opcional el cual se coloca muy fácil con llave Alem incluida .
Soporta bien el peso, en mi caso 90kilos sin problemas.
Ideal para quien comienza en esta actividad."
3,DESDE EL MOTO G2 QUE FUE EN BAJADA MOTOROLA,"El moto g3 de por sí fue un error,  pero este teléfono ( primer moto g de lenovo)  no fue un acierto, prometía ser un bien terminal gama media... Procesador sd617 (28 nm) es una tostadora, el que le compre a mi señora tiene el problema de la batería, PRESTEN ATENCIÓN!!  si tienen este o el g4 común y ven que abajo del 30% el teléfono se apaga o llaman, se  apaga e incluso tarda más en cargar es un problema de batería no tiren su plata en comprar una nueva, bajen una aplicación de calibrar o reparar batería y acontinuacion hagan el arreglo y otra de las opciones ( esta es la que más uso ya que cada tanto vuelve a fallar la batería)  retiran la tapa trasera, retiran los tornillos (sacar el flex del flash antes que esta oculto en un cuadrado de gama) y sacan la batería, luego intentan prenderlo sin la batería y carguenlan con algún nido de carga o dejen el teléfono toda la noche sin la batería y al otro día la colocan y apagado lo cargan con cualquier cargado trucho (que sea menos de 1000mah) y cuando se complete ya ponen todo y listo, en fin es desconectar la batería y después volverla a poner y te salvas de $700 pesos que por ahí te Cobran los técnicos y por ahí ni les ponen una nueva y utilizan este método... En fin mal teléfono"
3,"Aceptable, algunas falencias pero recomendable","En general está bien, cumple la función de tablet y de PC para trabajar casi como un laptop pequeña o netbook. Tiene los conectores necesarios y no falta casi nada comparando con una pequeña computadora. La pantalla se ve bien, el teclado es de buena calidad, la bisagra se ve firme, y buen aspecto de calidad en general. El material es aceptable, aunque la goma o grip que recubre la tapa y el teclado se raspa. A los 2 días se me salió una pequeña cubierta plástica de la bisagra porque los tornillitos parecen muy chicos, pero lo aseguré con pegamento y me olvidé del problema. Una falencia es que me vino sin cargador, el vendedor y la empresa prometieron enviar pero aun sin noticias. La batería tarda mas en cargar que descargarse, y en mi caso se apaga sin aviso con media carga por lo que tengo que tenerla siempre al máximo, esos reseteos han hecho que pierda las configuraciones y no arrancaba. y tuve que hacer un ""hard reset"" por mi cuenta. Ahora funciona aceptablemente pero no le cargo cosas muy pesadas ni la dejo descargase"
3,No tan deslumbrante como planteaban las opiniones,"Compré este soporte por la cantidad de opiniones positivas, pero realmente no lo considero tan bueno. En la caja figura ""YUSONG"" como su marca (el vendedor, IOFI, confirmó que es una de sus segundas marcas). En primer lugar, las instrucciones no son muy claras y no hay referencia ni se encuentra fácil ningún video bajo esta marca para seguir en detalle cómo se instala. Hay videos de otros modelos pero no de este al detalle que sí existen en otros soportes con un paso a paso claro. Como adicional, faltó uno de los componentes para atornillar la TV Samsung de 50"" (viene con unos suplementos que son muy largos para que el tornillo se ajuste a esta TV, por lo que tuve que comprarlos aparte). Ya pasando la etapa de instalación, el soporte es MUY duro para mover los brazos, normalmente uno debería poder moverlo sólo tomando la TV, pero en estos primeros días de uso, hay que tomar los brazos del soporte y hacer fuerza para extenderlo o moverlo (me indicaron que esto debería mermar, pero en otros soportes no tuve esta situación). Para culminar, cuando el soporte está completamente chato contra la pared, pude observar que ha marcado levemente la pared (espero que con el uso sólo sea esa marca solamente)."
3,Bien para tareas básicas.,"Primero que nada, resaltar que el modelo básico 80XQ006RAR que compré, que es el que tiene chip Celeron, NO TIENE USB tipo C. Solamente trae dos USB estándar color negro ( o sea 2.0, porque el USB 3.0 es azul). Otra duda que también tengo, es que posiblemente la memoria RAM tampoco sea DDR4, sino DDR3 (buscando en Lenovo de otros lados, existe este modelo con Celeron y memoria DDR3 1600; tal vez este también sea el caso). De todos modos, lo de la RAM es algo que todavía tengo que chequear bien para determinar si es DDR3 ó DDR4. Además, tengo la impresión que la performance es demasiado lenta para ser DDR4 (igual, esto también es una presunción, no una certeza).
Hasta donde veo, el USB-C y la memoria DDR4 corresponderían al mismo equipo pero con micros más potentes (un I5 ó I7, o por el estilo).
En definitiva, lo que figura mal son las especificaciones (engañosas) del aviso: posiblemente haya hecho ""cortar y pegar"" las especificaciones de la misma notebook pero correspondientes a un modelo más potente (y caro, obviamente).
"
3,Tenía precio acorde pero ahora está sobre-preciado,"El kit en sí es muy bueno. Y el precio en ese entonces era muy adecuado, si bien ahora le aumentaron el precio de venta en demasía. Como críticas para hacer: no entiendo porqué de golpe acortaron tanto los dos cables planos que enlazan el display lcd con la placa adaptadora que enchufa en la ramps. Al principio venían como de un metro de largo, y ahora no llegan a treinta centímetros. Una ridiculez total, especialmente si querés armar algún modelo de prusa i3 ""bien tuneado"". Mi otra crítica es para con los drv8825, y es otra falla de fábrica: generan movimiento discontínuo, que arruina la calidad de impresión. Una lástima porque son más poderosos que los a4988, pero esa falla los arruina. Y si les ponés el tl-smoother perdés los modos de microstepping x16 y x32, e independientemente de cómo los configures, te quedan siempre en x8. Algo que poca gente te avisa a la hora de venderte el drv8825 y el tl-smoother. Pero en general, salvo esas dos cuestiones (cable del full graphics y discontinuidad de los drv8825) el resto todo bien!."
3,Bueno,............................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................
3,Un reloj simple pero de titanio.,"Espere unas semanas para comentar, para que sea lo más completa posible, el uso que le doy es muy tranquilo: casa/trabajo/salir, no es recomendable para ir al gym.   Lo compre porque queria un reloj todo de titanio.   La calificación real sería un 2,5/5, pero definitivamente no le pondria malo.   .   Pros:.   El color mate del titanio, se ve muy bueno.   Es muy liviano.   La textura del metal al tacto.   Contras:.   El metal se marca/raya de la nada. Hay que tener el más mínimo cuidado de un roce con cualquier cosa. Sinceramente esperaba más del titanio.   Dice que resiste 5atm. En la caja dice �no resiste agua caliente�.   Es inútil en la oscuridad.   Las agujas no tienen nada fluorescente, en la oscuridad no se ve por donde van.   El fluorescente de las marcas de las horas, no retienen la iluminación, puse el reloj al sol, y después al ponerlo al oscuro, la iluminación dura un rato, después no se ve nada.   Igualmente las agujas no son lo suficientemente largas como para verlas pasar sobre la marca de la hora."
3,"Muy buena, pero se apaga sola a las 2 horas.","La cafetera es buena. Buenos materiales, hace buen café, parece sólida, y con 1000 watts de potencia hace el café bastante rápido, y lo más importante, CALIENTE, no como otras de menor potencia que lo sacan apenas tibio. 

El único PROBLEMA que tiene y es MUY MOLESTO es el apagado automático. A las 2 horas de estar encendida, se apaga sola. Es INSOPORTABLE, la idea es hacer una jarra y tener café caliente a disposición todo el día, o al menos toda la tarde. Si se pudiera configurar para que al menos espere 4 o 6 horas antes de apagarse, sería perfecta. 

Respecto de este tema consulté a Garbarino (que son los importadores, el manual los referencia a ellos, en esto la marca Coventry es DE ELLOS), y no me dieron ni pelota, y eventualmente me dejaron de responder. 

El otro problema que tiene es que el espacio del filtro es bastante chico, con lo cual si les gusta el café fuerte olvidense de hacer mas de 8 tazas. Soporta preparar hasta 14 pocillos, pero nunca van a poder poner café suficiente para hacer esas cantidad y que no salga demasiado liviano."
3,"Excelente desempeño, baja calidad de material","En un principio me pareció un excelente producto, ya con el paso del tiempo y su respectivo (buen) uso, al querer conectar el mic se desoldo el terminal y se metio adentro del casco derecho, al desarmarlo note que el mismo esta sujeto a la plaqueta con la misma soldadura (no posee anclajes). lo solde lo mejor que pude y a los pocos dias cuando me los coloco en la cabeza y doy el tiron para abajo se me corta el plastico de la vincha del mismo lado que sujeta al parlante derecho y queda colgando solo del cable, lo pegue con Poipol y de momento no tengo mas que quejarme excepto de que subiendo mucho la intensidad de la rueda de vibracion se cola un sonido de interferencia en los parlantes, en ocasiones, repetidas veces se reconecta a la base (si jugas R6S es MUY moleso),me interfiere (sustancialmente) con la conexion de internet wi-fi. En conlcusion: Tiene una excelente calidad de sonido y lo de la vibracion me parece una experiencia genial. El material no es la mejor de la calidad. Si habria sabido esto preferia comprar algo mas costoso al mismo vendedor pero de mejor calidad, gracias."
3,"Tiene detalles, pero la volvería a comprar.","Todo bien, arranca rápidamente, corta perfecto, aunque tiene detalles constructivos. Por ejemplo, la palanca superior que acciona el freno, está prevista para accionar con los dedos de la mano que se ase el soporte superior, pero no puede ser accionada dado que se flexiona sin destrabar el freno, debe ser ayudada con la otra mano tirando desde su parte derecha inferior (minimizando el brazo de palanca). El otro detalle es el acelerador y su traba para el arranque, la traba funciona pero el acelerador no se acciona dado que el juego que tiene el mecanismo absorbe el movimiento no permitiendo que llegue a accionarse. Por este motivo, tuve que dejar fija la regulación del mismo en algunas vueltas más del motor para que arranque fácilmente. No obstante estos comentarios, creo que la relación precio prestación es buena, la volvería a comprar. Veremos la durabilidad del motor y de la cadena, pero no lo sabré hasta que tenga varias horas más de uso, hasta ahora sólo he cortado y trozado un olmo."
3,buena prenda.....,"buena prenda dentro de todo.aunque por la tradicion de la marca,los materiales utilizados y lo que cuesta deberia estar mas pulido el diseño.a favor es muy compacta y liviana para transportar,tiene muy buena impermeabilidad pero...... no tan buena respirabilidad.sabido es que hasta el gore mas tecnico necesita aunque sea una minima corriente de aire interna para evacuar mejor,el pantalon deberia tener una suerte de branquias por ej en la parte interna de la entrepierna al estilo del modelo raptor de la marca pero mas chicas. un bolsillo pequeño le vendria muy bien,mas alla de que sea capa impermeable siempre uno tiene que tener cosas pequeñas a mano.por ultimo un par de refuerzos en la zona de las rodillas utiles para proteger el laminado cuando uno arma o desarma el campamento estarian geniales y lo peor es el sistema de achique de la botamanga,el concepto es bueno pero la presilla deberia quedar (al menos la derecha) del lado externo de la pierna para evitar se enganche con los platos y cadena."
3,"Sencillo, bueno, barato y sin detalles de calidad","El producto es bueno en relacion calidad/precio comparado con otras opciones que hay en el mercado. Cumple su funcion, pero el teclado es un poco ordinario para mi gusto. El material plastico que usaron para hacerlo se nota de baja calidad y se siente de la misma manera. Teclas con largo recorrido en comparacion con un teclado de notebook y la textura y terminacion del teclado parece que fuera de juguete. No tiene absolutamente ningun indicador de luz. Ni para saber si estan activadas las teclas de bloq mayus o bloq num ni para saber si el teclado esta encendido o le falta bateria. El teclado tampoco tiene switch de encendido/apagado. Estimo son los detalles que les permitieron abaratar el costo del producto. El mouse es de buena calidad, comodo y tiene boton de encendido y apagado, aunque tampoco tiene luz, ni siquiera el laser optico propio del mouse. Ambos funcionan muy bien con solo un nano usb receptor, tiene una excelente respuesta. Es una buena opcion para ahorrar dinero, pero no lo recomiendo si se busca un producto con terminacion de alta calidad."
3,"Evaluando costo/beneficio: ""Aceptables""","Sonido ""aceptable"". Tienen mucha coloración. Quien sepa de sonido va a entender a lo que me refiero. Tienen un sonido característico, tirando a lata. Si bien NO suenan como auriculares ordinarios tampoco suenan como los Bosse de iphone. 
Evaluando costo beneficio, están bien. Pero NO pretendan graves. Los graves los  tira en forma de medios.
Particularmente siento que se pierden los planos musicales. Y por ej, coros que estaban grabados en 2dos planos, se pierden con las voces al frente. Lo mismo con los arreglos.
Los compré para batallar en la calle. Pero de venir usando todos los días unos DJS400 de Panasonic, que suenan hermosos. Pasar a éstos es como que me costó. Igual yo buscaba achicar espacio, sabía que no iba a tener nunca la misma calidad un in ear que uno de 30mm.
En cuanto a lo estético son hermosos y re cómodos. El cable es muy finito. Los guardás en un bolsillo sin molestias.

Si buscás algo lindo, cómodo y accesible. Están bien. Si sos enfermito del sonido y/o esperás algo del Pure Bass Sound, andá por otros.
Son mis primeros JBL y pensé que iban a sonar lindo como mis Flip3. Pero pedí demasiado por esa plata. jaja
Espero haber sido de ayuda."
3,Bueno,"El carburador, por ser simil, anda muy bien.
El resorte de la palanca del cebador es muy duro, lo tuve que desarmar y sacarle la traba que mantiene mas cerrada la entrada de aire; sin embargo pedaleo muy poco hasta que arranca bien(para eso mantengo yo con el dedo bajando la palanquita).
Tuve que recortar parte del cubre cable, porque no tiene la longitud justa para que quede sujeto y se pueda usar el acelerador. Estaria bueno que den como opcion un cable a medida.
Las dimensiones que me dijo el vendedor fueron erróneas totalmente.
Desde la salida(la que va a la pipeta y tiene la abrazadera), hasta el filtro de aire (puesto), son 96,3mm y NO 90 !!! Tenia el espacio reducido, si sabia que era de esas dimensiones, ni lo compraba. Sin embargo lo pude colocar inclinando aun más el motor hacia adelante; lo malo de eso es que la cadena, en la zona del piñon, roza contra la chapa que sostiene el motor al cuadro; por lo cual tuve que bajarlo aun mas y recortar parte de la chapa, osea perdi un buen apoyo y sujecion del motor, parte estructural de esa chapa.
También, al inclinarlo, la cadena queda mas cerca del cubrecadena, por lo cual choca y raspa si no esta traccionando completamente.
Lo bueno que anda mucho mejor que el de fabrica, no pierde nafta, se ahoga muchisimo menos, y no da tirones como el generico. Encastra en la pipeta original.
Nota: paciencia, maña y unos centimetros de manguera de nafta para conectarlo.
Con manual,video ,las medias y una manguera venderían mas."
3,Bueno,anduvo joya muy buena terminacion ningun inconveniente al momento de colocarlo funciona muy bien .................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................bb
3,Mal organizados. Cosas rotas.,"Lamentablemente no mudanza no fue buena. Les advertí que había que subir las cosas por escalera a un quinto piso. Que había que subir un colchón king. Poco intento hicieron. Vino mí ex agarró a uno de los peones y le dijo vamos y así se subió el colchón. Con ayuda de un tercero pero no por ellos como debería haber sucedido. Pésima organización. Quería dejar cosas en la otra casa  porque no entraba más nada. Y que volvía al otro día por tanto me llevaba el resto. Fui a ver el camión y se terminó trayendo casi todo. Hicieron desastre con mí ropa cuando me dijo que no me preocupara. Me rompieron un almohadón del sommier. Las cajas que decían frágil no las manipularon como tal. Apilaron cosas como si nada. Me dejaron la heladera en El living. Era manipularla un milímetro más para que entre y no lo hizo. Una mala experiencia en mi caso. Y eso que rompieron no me lo paga nadie. Y ni un descuento porque el colchón, lo más jodido de la mudanza, se subió con un tercero y no con peones. Y como frutilla del postre se les escapó el gato. Nos tuvimos que mudar sin ellos.  Yo no lo recomiendo."
3,Testimonio del hombre que me dio un préstamo,"Ustedes quienes están en busca de préstamo de dinero, no sé cómo ustedes comunicar mi alegría ya que era mí incluso en busca de préstamo, he caído sobre el Sr. Christian Gabriel Ortega este hombre de negocios. Me concedió un préstamo de $ 450.000 PESOS y hablé a varioscolegas que recibieron también préstamos en el este Sr. sin tenerpreocupaciones. Especialmente mi, recibí mi demanda de crédito sin protocolo y estoy totalmente satisfecho. La razón que me impulsa a publicar este anuncio sobre Facebook y que este mujer sigue haciendo maravillas a gente que está de verdad en la necesidad. Entonces decidí comunicar esta oportunidad ustedes quienes no tienen el favor de los bancos o que habían tenido que hacer a prestamistas deshonestos que nohacen más que abusar de la personalidad de otros; tiene un proyecto o una necesidad de financiación, Necesitas Créditos personales y tu banco se niega a darte un préstamo, vives en CDI, España, URUGUAY ,MEXICO ,CHILE, USA ,PARAGUA,COSTA RICA, PANAMA, BOLIVIA, PERU,ARGENTINA, Wallis y Futuna, y la Polinesia haz como yo y envié tu solicitud para obtener tu préstamo en 3 días. Serás satisfecho, pero atención a los que no gustan reembolsar los préstamos.Puede escribirle y explicarle su situación; le ayudará si está convencido de su honradez su correo electrónico es: ayuda.para.todos111@gmail.com"
3,Jugaron con mis ilusiones,"Interesante producto, el gran problema surge porque me mandaron unos circulares y yo pedi rectangulares, y si pido rectangulares, no quiero que me manden circulares, o sea, si vos vas a comprar salamines, no queres que te den un pad circular, vos lo queres rectangular, pero si te dan un circular en vez de un rectangular, vos no quedas conforme porque vos querías comprar uno rectangular, pero te mandaron uno circular, y los circulares no tienen esquinas, entonces no es rectangular, y y o necesitaba rectangulares, pero me mandaron circulares. Asi que bueno, la próxima vez que vaya a comprar pads, voy a pedir rectangulares, esperando que sean rectangulares, por lo que voy a tener que tener ojos en la espalda, porque si no me van a dar circulares que se diferencian con los rectangulares que yo pedi. Por lo menos, cumplieron las expectativas de que eran blancos, pero el problema es que eran circulares y yo quería rectangulares.
Como este texto me quedo largo quiero resumirlo en que no estoy conforme porque me mandaron circulares en vez de rectangulares y no me quedo claro en el escrito. Pero bueno, para esto practican con las formas los nenes chicos.  
Buenas noches.
"
3,Por lo expuesto la calificación no tiene valor.,"Lamentablemente por un error exclusivamente mío, los productos recibidos no corresponden a mi auto, que es un ""nuevo"" sandero privilege 2015 con ópticas y lámparas totalmente distintas, no usa las h4 ni las w5w ámbar. Respecto a la calidad, proviniendo desde el proveedor que las vendió no tengo absolutamente ninguna observación negativa, al contrario, salvo que justamente los dos bulbos blancos recibidos completando el combo de tres productos y que asumo pueden ser utilizados en varias aplicaciones distintas en mi auto, no vinieron en un blister como los de color ámbar ni son de las mismas características de fabricación ni terminación, sino que llegaron sueltos y sin visibilizarse en forma inequívoca, (al menos para mí), que son de la misma marca y calidad que los anteriores. La próxima vez tendré que tener más cuidado en verificar la exactitud en mis pedidos. Al margen de esto muchas gracias por su interés y no duden que seguiré comprando a través de ustedes y si se diera el caso, también al mismo vendedor. Los saluda muy atentamente, joaquín carlos medel."
3,Bueno,Lindos Lindos Lindos Lindos Lindos Lindos Lindos Lindos Lindos Lindos Lindos Lindos Lindos Lindos Lindos Lindos Lindos Lindos Lindos Lindos Lindos Lindos Lindos Lindos Lindos Lindos Lindos Lindos Lindos Lindos Lindos Lindos Lindos Lindos Lindos Lindos Lindos Lindos Lindos Lindos Lindos Lindos Lindos Lindos Lindos Lindos Lindos Lindos Lindos Lindos Lindos Lindos Lindos Lindos Lindos Lindos Lindos Lindos Lindos Lindos Lindos Lindos Lindos Lindos Lindos Lindos Lindos Lindos Lindos Lindos Lindos Lindos Lindos Lindos Lindos Lindos Lindos Lindos Lindos Lindos Lindos Lindos Lindos Lindos Lindos Lindos Lindos Lindos Lindos Lindos Lindos Lindos Lindos Lindos Lindos Lindos Lindos Lindos Lindos Lindos Lindos Lindos Lindos Lindos Lindos Lindos Lindos Lindos Lindos Lindos Lindos Lindos Lindos Lindos Lindos Lindos Lindos Lindos Lindos Lindos Lindos Lindos Lindos Lindos Lindos Lindos Lindos Lindos Lindos Lindos Lindos Lindos Lindos Lindos Lindos Lindos Lindos Lindos Lindos Lindos Lindos Lindos Lindos Lindos Lindos Lindos Lindos Lindos Lindos Lindos Lindos Lindos Lindos Lindos Lindos Lindos Lindos Lindos Lindos Lindos Lindos Lindos Lindos Lindos Lindos Lindos Lindos Lindos Lindos Lindos Lindos Lindos Lindos Lindos Lindos Lindos Lindos Lindos Lindos Lindos Lindos Lindos Lindos Lindos Lindos Lindos Lindos Lindos Lindos Lindos Lindos Lindos Lindos Lindos Lindos Lindos Lindos Lindos Lindos Lindos Lindos Lindos Lindos Lindos Lindos Lindos Lindos Lindos Lindos Lindos Lindos Lindos Lindos Lindos Li
3,"Buen producto, excelente si le ponés un SSD","Es un buen producto, para uso hogareño, está bien. Como contra remarco Win10 (se apaga cuando quiere, y no cuando lo necesito); el disco rígido es más lento Biglia, al punto de disimular que viene con un I7 de séptima generación!!! Por las características esperaba un mejor rendimiento. De cualquier manera, una vez que se han cargado las aplicaciones, la cosa fluye. Tampoco me gustó que las teclas de función se activen por defecto con la tecla Fn (es configurable). El plástico es lindo, es buena la terminación, pero claramente de gama media. El teclado es aceptable. Vengo de una lenovo T410 (snif!) y el trackpad no me resultó muy agradable. Ya que viene sin cd, podrían haber incorporado un cady en lugar de dejar el plástico cobertor. Que venga con dos USB de enchufe viejo es una contra (es poco), dado que no tengo nada con USB-C y tengo el puerto de sobra; en un futuro seguro que resultará escaso.   La pantalla es buena, me resultó agradable con lindos colores y muy buen brillo. El angulo de visión es aceptable. Su peso y dimensiones están equilibrados a mi gusto. El diseño me resultó agradable. En líneas generales está buena, es recomendable.    Comprala tranquilo sI lo que te ajusta es el presupuesto; de última conseguite unos pesos más y ponele un disco de estado sólido, porque con el de que viene te subís a una tortuga (hace unos años que vengo usando SSD en otras compus)"
3,"Acorde al precio, no es un linksys","No tan bueno, una de las primeras cosas por lo que lo compre fue por estar cansado de las transferencias lentas en la red local, de pc a pc, de pc a smartphone, etc. A pesar de tener todas las antenas que tiene no es rompemuros en 2.4g, el modem wifi de la empresa me va mas rapido, en la noche alcanzo el megabit por segundo o mas de 1mB/s. Si lo compraste por ser 5gigahertz, a no ser que lo uses con un adaptador usb de la misma marca no vas a lograr los 100mbps de velocidad intranet para por ejemplo ver una pelicula hd mkv ubicada en un servidor central o para transferir esa pelicula o un programa a tu celular, LOS CELULARES DUAL BAND NO SON AC, son a, b, g, n, mixed incluso al operar en la banda de 5gigas, solo un iphone o los de alta gama tienen dualband ac, la norma ac 802.11 es la que da la velocidad de entre 400 a 867mbps. El soporte de tp link argentina deja mucho que desear, el problema termine resolviendolo yo mismo. Si usas este router con cualquier cosa que no sea ac te va a andar igual de lento que antes, en una ciudad densamente contaminada por RF todos los routers wifi son lentos."
3,Bueno,"La casa cucha esta realizado en madera rustica, la cual hace que se rompa la madera cuando se colocan los tornillos, la terminacion es rustica no esta bien barnizada, tube que pasar una mano de barniz el cual incrementa el costo de la casa, la madera debajo de las chapas las cuales estan expuestas en los laterales sin el barniz, madera virgen, en sintensis se uso madera no de buena calidad, grietas, maderas dobladas, quedan gritas internas y el barniz se ahorraron mucho habia que pasarle otra mano, la apariencia es muy buena el armado muy simple, ya que lo pedi desarmado, no trae manual indicaciones y tampoco vienen perforadas para su armado y desarmado como indica el vendedor.
Pero es un producto bueno, no lo que me esperaba por el precio y lo descripto que indicaba que estaban realizadas en maderas de 2 pulgadas, maderas de  pino de facil agrietacion , ojala le dure ya que el perro que tengo es un dogo argentino de gran porte, 
Este comentario respecto al producto no tiene un fin que no es otro que las proximas casas cuchas le pongan enfasis o sea en un comentario constructivo.
Espero que asi lo considere el vendedor, dado que fue muy amable en su atencion, el cual se lo agradezco."
